country,age_group,year,value,indicator,unit
Israel,45-49,1963,4.5,fertility_by_age,per_1000
Italy,15-19,1963,20.4,fertility_by_age,per_1000
Italy,20-24,1963,120.3,fertility_by_age,per_1000
Italy,25-29,1963,162.5,fertility_by_age,per_1000
Italy,30-34,1963,114.5,fertility_by_age,per_1000
Italy,35-39,1963,61.2,fertility_by_age,per_1000
Italy,40-44,1963,21.1,fertility_by_age,per_1000
Italy,45-49,1963,1.2,fertility_by_age,per_1000
Netherlands,15-19,1963,18.8,fertility_by_age,per_1000
Netherlands,20-24,1963,136.6,fertility_by_age,per_1000
Netherlands,25-29,1963,214.5,fertility_by_age,per_1000
Netherlands,30-34,1963,152.1,fertility_by_age,per_1000
Netherlands,35-39,1963,81.9,fertility_by_age,per_1000
Netherlands,40-44,1963,29.1,fertility_by_age,per_1000
Netherlands,45-49,1963,2.5,fertility_by_age,per_1000
Portugal,15-19,1963,26.7,fertility_by_age,per_1000
Portugal,20-24,1963,145.9,fertility_by_age,per_1000
Portugal,25-29,1963,177.2,fertility_by_age,per_1000
Portugal,30-34,1963,136.8,fertility_by_age,per_1000
Portugal,35-39,1963,92.6,fertility_by_age,per_1000
Portugal,40-44,1963,42.9,fertility_by_age,per_1000
Portugal,45-49,1963,3.5,fertility_by_age,per_1000
Slovak Republic,15-19,1963,46.8,fertility_by_age,per_1000
Slovak Republic,20-24,1963,219.7,fertility_by_age,per_1000
Slovak Republic,25-29,1963,163.7,fertility_by_age,per_1000
Slovak Republic,30-34,1963,92.7,fertility_by_age,per_1000
Slovak Republic,35-39,1963,46.4,fertility_by_age,per_1000
Slovak Republic,40-44,1963,14.4,fertility_by_age,per_1000
Slovak Republic,45-49,1963,0.7,fertility_by_age,per_1000
Switzerland,15-19,1963,27.8,fertility_by_age,per_1000
Switzerland,20-24,1963,154.9,fertility_by_age,per_1000
Switzerland,25-29,1963,177.1,fertility_by_age,per_1000
Switzerland,30-34,1963,105.6,fertility_by_age,per_1000
Switzerland,35-39,1963,48.8,fertility_by_age,per_1000
Switzerland,40-44,1963,13.9,fertility_by_age,per_1000
Switzerland,45-49,1963,0.8,fertility_by_age,per_1000
United States,15-19,1963,76.6,fertility_by_age,per_1000
United States,20-24,1963,229.7,fertility_by_age,per_1000
United States,25-29,1963,184.8,fertility_by_age,per_1000
United States,30-34,1963,105.7,fertility_by_age,per_1000
United States,35-39,1963,51.2,fertility_by_age,per_1000
United States,40-44,1963,14.2,fertility_by_age,per_1000
United States,45-49,1963,0.9,fertility_by_age,per_1000
Bulgaria,15-19,1963,68.0,fertility_by_age,per_1000
Bulgaria,20-24,1963,181.8,fertility_by_age,per_1000
Bulgaria,25-29,1963,113.5,fertility_by_age,per_1000
Bulgaria,30-34,1963,49.9,fertility_by_age,per_1000
Bulgaria,35-39,1963,18.1,fertility_by_age,per_1000
Bulgaria,40-44,1963,5.4,fertility_by_age,per_1000
Bulgaria,45-49,1963,0.6,fertility_by_age,per_1000
Australia,15-19,1964,47.0,fertility_by_age,per_1000
Australia,20-24,1964,190.5,fertility_by_age,per_1000
Australia,25-29,1964,198.1,fertility_by_age,per_1000
Australia,30-34,1964,119.1,fertility_by_age,per_1000
Australia,35-39,1964,58.4,fertility_by_age,per_1000
Australia,40-44,1964,16.5,fertility_by_age,per_1000
Australia,45-49,1964,1.2,fertility_by_age,per_1000
Austria,15-19,1964,55.1,fertility_by_age,per_1000
Austria,20-24,1964,164.4,fertility_by_age,per_1000
Austria,25-29,1964,162.1,fertility_by_age,per_1000
Austria,30-34,1964,104.0,fertility_by_age,per_1000
Austria,35-39,1964,51.9,fertility_by_age,per_1000
Austria,40-44,1964,17.1,fertility_by_age,per_1000
Austria,45-49,1964,1.1,fertility_by_age,per_1000
Belgium,15-19,1964,28.8,fertility_by_age,per_1000
Belgium,20-24,1964,167.7,fertility_by_age,per_1000
Belgium,25-29,1964,171.9,fertility_by_age,per_1000
Belgium,30-34,1964,103.8,fertility_by_age,per_1000
Belgium,35-39,1964,51.1,fertility_by_age,per_1000
Belgium,40-44,1964,14.8,fertility_by_age,per_1000
Belgium,45-49,1964,0.9,fertility_by_age,per_1000
Canada,15-19,1964,50.2,fertility_by_age,per_1000
Canada,20-24,1964,212.8,fertility_by_age,per_1000
Canada,25-29,1964,203.1,fertility_by_age,per_1000
Canada,30-34,1964,134.9,fertility_by_age,per_1000
Canada,35-39,1964,72.0,fertility_by_age,per_1000
Canada,40-44,1964,25.1,fertility_by_age,per_1000
Canada,45-49,1964,2.1,fertility_by_age,per_1000
Czech Republic,15-19,1964,47.4,fertility_by_age,per_1000
Czech Republic,20-24,1964,199.2,fertility_by_age,per_1000
Czech Republic,25-29,1964,134.6,fertility_by_age,per_1000
Czech Republic,30-34,1964,60.1,fertility_by_age,per_1000
Czech Republic,35-39,1964,21.5,fertility_by_age,per_1000
Czech Republic,40-44,1964,4.9,fertility_by_age,per_1000
Czech Republic,45-49,1964,0.2,fertility_by_age,per_1000
Denmark,15-19,1964,48.4,fertility_by_age,per_1000
Denmark,20-24,1964,174.2,fertility_by_age,per_1000
Denmark,25-29,1964,161.8,fertility_by_age,per_1000
Denmark,30-34,1964,86.9,fertility_by_age,per_1000
Denmark,35-39,1964,37.9,fertility_by_age,per_1000
Denmark,40-44,1964,9.5,fertility_by_age,per_1000
Denmark,45-49,1964,0.6,fertility_by_age,per_1000
Estonia,15-19,1964,21.8,fertility_by_age,per_1000
Estonia,20-24,1964,132.2,fertility_by_age,per_1000
Estonia,25-29,1964,119.5,fertility_by_age,per_1000
Estonia,30-34,1964,70.0,fertility_by_age,per_1000
Estonia,35-39,1964,34.0,fertility_by_age,per_1000
Estonia,40-44,1964,10.2,fertility_by_age,per_1000
Estonia,45-49,1964,0.5,fertility_by_age,per_1000
Finland,15-19,1964,31.8,fertility_by_age,per_1000
Finland,20-24,1964,156.3,fertility_by_age,per_1000
Finland,25-29,1964,153.8,fertility_by_age,per_1000
Finland,30-34,1964,96.3,fertility_by_age,per_1000
Finland,35-39,1964,53.5,fertility_by_age,per_1000
Finland,40-44,1964,22.2,fertility_by_age,per_1000
Finland,45-49,1964,2.0,fertility_by_age,per_1000
Greece,15-19,1964,21.8,fertility_by_age,per_1000
Greece,20-24,1964,121.6,fertility_by_age,per_1000
Greece,25-29,1964,147.4,fertility_by_age,per_1000
Greece,30-34,1964,102.4,fertility_by_age,per_1000
Greece,35-39,1964,44.6,fertility_by_age,per_1000
Greece,40-44,1964,11.5,fertility_by_age,per_1000
Greece,45-49,1964,1.2,fertility_by_age,per_1000
Hungary,15-19,1964,41.8,fertility_by_age,per_1000
Hungary,20-24,1964,145.1,fertility_by_age,per_1000
Hungary,25-29,1964,101.3,fertility_by_age,per_1000
Hungary,30-34,1964,48.0,fertility_by_age,per_1000
Hungary,35-39,1964,19.1,fertility_by_age,per_1000
Hungary,40-44,1964,5.3,fertility_by_age,per_1000
Hungary,45-49,1964,0.3,fertility_by_age,per_1000
Ireland,15-19,1964,13.0,fertility_by_age,per_1000
Ireland,20-24,1964,122.3,fertility_by_age,per_1000
Ireland,25-29,1964,237.8,fertility_by_age,per_1000
Ireland,30-34,1964,222.4,fertility_by_age,per_1000
Ireland,35-39,1964,153.2,fertility_by_age,per_1000
Ireland,40-44,1964,61.4,fertility_by_age,per_1000
Ireland,45-49,1964,3.7,fertility_by_age,per_1000
Israel,15-19,1964,46.2,fertility_by_age,per_1000
Israel,20-24,1964,232.9,fertility_by_age,per_1000
Israel,25-29,1964,243.3,fertility_by_age,per_1000
Israel,30-34,1964,164.8,fertility_by_age,per_1000
Israel,35-39,1964,78.0,fertility_by_age,per_1000
Israel,40-44,1964,26.4,fertility_by_age,per_1000
Israel,45-49,1964,5.2,fertility_by_age,per_1000
Italy,15-19,1964,23.3,fertility_by_age,per_1000
Italy,20-24,1964,130.6,fertility_by_age,per_1000
Italy,25-29,1964,169.5,fertility_by_age,per_1000
Italy,30-34,1964,120.9,fertility_by_age,per_1000
Italy,35-39,1964,64.0,fertility_by_age,per_1000
Italy,40-44,1964,20.7,fertility_by_age,per_1000
Italy,45-49,1964,1.3,fertility_by_age,per_1000
Netherlands,15-19,1964,19.6,fertility_by_age,per_1000
Netherlands,20-24,1964,139.2,fertility_by_age,per_1000
Netherlands,25-29,1964,213.5,fertility_by_age,per_1000
Netherlands,30-34,1964,148.8,fertility_by_age,per_1000
Netherlands,35-39,1964,79.4,fertility_by_age,per_1000
Netherlands,40-44,1964,26.7,fertility_by_age,per_1000
Netherlands,45-49,1964,2.2,fertility_by_age,per_1000
Portugal,15-19,1964,27.5,fertility_by_age,per_1000
Portugal,20-24,1964,150.7,fertility_by_age,per_1000
Portugal,25-29,1964,183.0,fertility_by_age,per_1000
Portugal,30-34,1964,138.5,fertility_by_age,per_1000
Portugal,35-39,1964,95.7,fertility_by_age,per_1000
Portugal,40-44,1964,42.8,fertility_by_age,per_1000
Portugal,45-49,1964,3.5,fertility_by_age,per_1000
Slovak Republic,15-19,1964,44.2,fertility_by_age,per_1000
Slovak Republic,20-24,1964,217.6,fertility_by_age,per_1000
Slovak Republic,25-29,1964,163.0,fertility_by_age,per_1000
Slovak Republic,30-34,1964,93.0,fertility_by_age,per_1000
Slovak Republic,35-39,1964,45.8,fertility_by_age,per_1000
Slovak Republic,40-44,1964,13.9,fertility_by_age,per_1000
Slovak Republic,45-49,1964,0.8,fertility_by_age,per_1000
Switzerland,15-19,1964,29.3,fertility_by_age,per_1000
Switzerland,20-24,1964,156.6,fertility_by_age,per_1000
Switzerland,25-29,1964,175.3,fertility_by_age,per_1000
Switzerland,30-34,1964,105.8,fertility_by_age,per_1000
Switzerland,35-39,1964,49.2,fertility_by_age,per_1000
Switzerland,40-44,1964,13.4,fertility_by_age,per_1000
Switzerland,45-49,1964,0.7,fertility_by_age,per_1000
United States,15-19,1964,73.1,fertility_by_age,per_1000
United States,20-24,1964,218.1,fertility_by_age,per_1000
United States,25-29,1964,178.6,fertility_by_age,per_1000
United States,30-34,1964,103.2,fertility_by_age,per_1000
United States,35-39,1964,49.9,fertility_by_age,per_1000
United States,40-44,1964,13.9,fertility_by_age,per_1000
United States,45-49,1964,0.8,fertility_by_age,per_1000
Bulgaria,15-19,1964,70.4,fertility_by_age,per_1000
Bulgaria,20-24,1964,184.0,fertility_by_age,per_1000
Bulgaria,25-29,1964,107.7,fertility_by_age,per_1000
Bulgaria,30-34,1964,48.2,fertility_by_age,per_1000
Bulgaria,35-39,1964,16.9,fertility_by_age,per_1000
Bulgaria,40-44,1964,5.0,fertility_by_age,per_1000
Bulgaria,45-49,1964,0.7,fertility_by_age,per_1000
Australia,15-19,1965,47.5,fertility_by_age,per_1000
Australia,20-24,1965,179.3,fertility_by_age,per_1000
Australia,25-29,1965,188.5,fertility_by_age,per_1000
Australia,30-34,1965,110.1,fertility_by_age,per_1000
Australia,35-39,1965,53.0,fertility_by_age,per_1000
Australia,40-44,1965,15.0,fertility_by_age,per_1000
Australia,45-49,1965,1.1,fertility_by_age,per_1000
Austria,15-19,1965,56.4,fertility_by_age,per_1000
Austria,20-24,1965,161.8,fertility_by_age,per_1000
Austria,25-29,1965,155.2,fertility_by_age,per_1000
Austria,30-34,1965,99.4,fertility_by_age,per_1000
Austria,35-39,1965,50.2,fertility_by_age,per_1000
Austria,40-44,1965,15.4,fertility_by_age,per_1000
Austria,45-49,1965,1.3,fertility_by_age,per_1000
Belgium,15-19,1965,30.2,fertility_by_age,per_1000
Belgium,20-24,1965,164.9,fertility_by_age,per_1000
Belgium,25-29,1965,165.1,fertility_by_age,per_1000
Belgium,30-34,1965,96.9,fertility_by_age,per_1000
Belgium,35-39,1965,47.7,fertility_by_age,per_1000
Belgium,40-44,1965,13.6,fertility_by_age,per_1000
Belgium,45-49,1965,1.0,fertility_by_age,per_1000
Canada,15-19,1965,49.3,fertility_by_age,per_1000
Canada,20-24,1965,188.6,fertility_by_age,per_1000
Canada,25-29,1965,181.9,fertility_by_age,per_1000
Canada,30-34,1965,119.4,fertility_by_age,per_1000
Canada,35-39,1965,65.9,fertility_by_age,per_1000
Canada,40-44,1965,22.0,fertility_by_age,per_1000
Canada,45-49,1965,2.0,fertility_by_age,per_1000
Czech Republic,15-19,1965,47.2,fertility_by_age,per_1000
Czech Republic,20-24,1965,185.3,fertility_by_age,per_1000
Czech Republic,25-29,1965,123.2,fertility_by_age,per_1000
Czech Republic,30-34,1965,55.2,fertility_by_age,per_1000
Czech Republic,35-39,1965,20.1,fertility_by_age,per_1000
Czech Republic,40-44,1965,4.5,fertility_by_age,per_1000
Czech Republic,45-49,1965,0.3,fertility_by_age,per_1000
Denmark,15-19,1965,49.3,fertility_by_age,per_1000
Denmark,20-24,1965,174.7,fertility_by_age,per_1000
Denmark,25-29,1965,163.3,fertility_by_age,per_1000
Denmark,30-34,1965,87.2,fertility_by_age,per_1000
Denmark,35-39,1965,38.3,fertility_by_age,per_1000
Denmark,40-44,1965,9.1,fertility_by_age,per_1000
Denmark,45-49,1965,0.8,fertility_by_age,per_1000
Estonia,15-19,1965,23.6,fertility_by_age,per_1000
Estonia,20-24,1965,130.6,fertility_by_age,per_1000
Estonia,25-29,1965,114.6,fertility_by_age,per_1000
Estonia,30-34,1965,67.1,fertility_by_age,per_1000
Estonia,35-39,1965,31.1,fertility_by_age,per_1000
Estonia,40-44,1965,9.6,fertility_by_age,per_1000
Estonia,45-49,1965,0.6,fertility_by_age,per_1000
Finland,15-19,1965,34.2,fertility_by_age,per_1000
Finland,20-24,1965,144.3,fertility_by_age,per_1000
Finland,25-29,1965,148.8,fertility_by_age,per_1000
Finland,30-34,1965,92.2,fertility_by_age,per_1000
Finland,35-39,1965,52.2,fertility_by_age,per_1000
Finland,40-44,1965,19.3,fertility_by_age,per_1000
Finland,45-49,1965,2.3,fertility_by_age,per_1000
Greece,15-19,1965,25.6,fertility_by_age,per_1000
Greece,20-24,1965,120.4,fertility_by_age,per_1000
Greece,25-29,1965,147.9,fertility_by_age,per_1000
Greece,30-34,1965,99.4,fertility_by_age,per_1000
Greece,35-39,1965,44.3,fertility_by_age,per_1000
Greece,40-44,1965,10.8,fertility_by_age,per_1000
Greece,45-49,1965,1.4,fertility_by_age,per_1000
Hungary,15-19,1965,41.9,fertility_by_age,per_1000
Hungary,20-24,1965,147.9,fertility_by_age,per_1000
Hungary,25-29,1965,100.6,fertility_by_age,per_1000
Hungary,30-34,1965,47.8,fertility_by_age,per_1000
Hungary,35-39,1965,18.2,fertility_by_age,per_1000
Hungary,40-44,1965,4.7,fertility_by_age,per_1000
Hungary,45-49,1965,0.4,fertility_by_age,per_1000
Ireland,15-19,1965,13.9,fertility_by_age,per_1000
Ireland,20-24,1965,124.3,fertility_by_age,per_1000
Ireland,25-29,1965,236.1,fertility_by_age,per_1000
Ireland,30-34,1965,219.8,fertility_by_age,per_1000
Ireland,35-39,1965,151.1,fertility_by_age,per_1000
Ireland,40-44,1965,57.8,fertility_by_age,per_1000
Ireland,45-49,1965,4.2,fertility_by_age,per_1000
Israel,15-19,1965,43.4,fertility_by_age,per_1000
Israel,20-24,1965,234.1,fertility_by_age,per_1000
Israel,25-29,1965,246.3,fertility_by_age,per_1000
Israel,30-34,1965,169.6,fertility_by_age,per_1000
Israel,35-39,1965,79.2,fertility_by_age,per_1000
Israel,40-44,1965,26.6,fertility_by_age,per_1000
Israel,45-49,1965,5.7,fertility_by_age,per_1000
Italy,15-19,1965,24.6,fertility_by_age,per_1000
Italy,20-24,1965,131.5,fertility_by_age,per_1000
Italy,25-29,1965,164.4,fertility_by_age,per_1000
Italy,30-34,1965,116.3,fertility_by_age,per_1000
Italy,35-39,1965,61.6,fertility_by_age,per_1000
Italy,40-44,1965,19.2,fertility_by_age,per_1000
Italy,45-49,1965,1.9,fertility_by_age,per_1000
Netherlands,15-19,1965,21.0,fertility_by_age,per_1000
Netherlands,20-24,1965,140.3,fertility_by_age,per_1000
Netherlands,25-29,1965,207.2,fertility_by_age,per_1000
Netherlands,30-34,1965,138.2,fertility_by_age,per_1000
Netherlands,35-39,1965,72.9,fertility_by_age,per_1000
Netherlands,40-44,1965,23.9,fertility_by_age,per_1000
Netherlands,45-49,1965,2.1,fertility_by_age,per_1000
Portugal,15-19,1965,27.0,fertility_by_age,per_1000
Portugal,20-24,1965,148.9,fertility_by_age,per_1000
Portugal,25-29,1965,180.6,fertility_by_age,per_1000
Portugal,30-34,1965,135.8,fertility_by_age,per_1000
Portugal,35-39,1965,91.5,fertility_by_age,per_1000
Portugal,40-44,1965,40.5,fertility_by_age,per_1000
Portugal,45-49,1965,3.7,fertility_by_age,per_1000
Slovak Republic,15-19,1965,40.5,fertility_by_age,per_1000
Slovak Republic,20-24,1965,212.4,fertility_by_age,per_1000
Slovak Republic,25-29,1965,158.5,fertility_by_age,per_1000
Slovak Republic,30-34,1965,88.3,fertility_by_age,per_1000
Slovak Republic,35-39,1965,43.3,fertility_by_age,per_1000
Slovak Republic,40-44,1965,12.8,fertility_by_age,per_1000
Slovak Republic,45-49,1965,1.0,fertility_by_age,per_1000
Switzerland,15-19,1965,29.9,fertility_by_age,per_1000
Switzerland,20-24,1965,155.4,fertility_by_age,per_1000
Switzerland,25-29,1965,170.5,fertility_by_age,per_1000
Switzerland,30-34,1965,101.4,fertility_by_age,per_1000
Switzerland,35-39,1965,46.8,fertility_by_age,per_1000
Switzerland,40-44,1965,12.7,fertility_by_age,per_1000
Switzerland,45-49,1965,0.8,fertility_by_age,per_1000
United States,15-19,1965,70.4,fertility_by_age,per_1000
United States,20-24,1965,195.8,fertility_by_age,per_1000
United States,25-29,1965,161.3,fertility_by_age,per_1000
United States,30-34,1965,94.2,fertility_by_age,per_1000
United States,35-39,1965,46.2,fertility_by_age,per_1000
United States,40-44,1965,12.8,fertility_by_age,per_1000
United States,45-49,1965,0.8,fertility_by_age,per_1000
Bulgaria,15-19,1965,68.0,fertility_by_age,per_1000
Bulgaria,20-24,1965,175.4,fertility_by_age,per_1000
Bulgaria,25-29,1965,104.5,fertility_by_age,per_1000
Bulgaria,30-34,1965,45.1,fertility_by_age,per_1000
Bulgaria,35-39,1965,16.7,fertility_by_age,per_1000
Bulgaria,40-44,1965,4.4,fertility_by_age,per_1000
Bulgaria,45-49,1965,0.7,fertility_by_age,per_1000
Australia,15-19,1966,48.9,fertility_by_age,per_1000
Australia,20-24,1966,173.1,fertility_by_age,per_1000
Australia,25-29,1966,183.9,fertility_by_age,per_1000
Australia,30-34,1966,105.1,fertility_by_age,per_1000
Australia,35-39,1966,50.6,fertility_by_age,per_1000
Australia,40-44,1966,14.2,fertility_by_age,per_1000
Australia,45-49,1966,1.1,fertility_by_age,per_1000
Austria,15-19,1966,63.0,fertility_by_age,per_1000
Austria,20-24,1966,163.2,fertility_by_age,per_1000
Austria,25-29,1966,147.9,fertility_by_age,per_1000
Austria,30-34,1966,96.2,fertility_by_age,per_1000
Austria,35-39,1966,48.5,fertility_by_age,per_1000
Austria,40-44,1966,14.5,fertility_by_age,per_1000
Austria,45-49,1966,1.2,fertility_by_age,per_1000
Belgium,15-19,1966,31.5,fertility_by_age,per_1000
Belgium,20-24,1966,160.9,fertility_by_age,per_1000
Belgium,25-29,1966,158.4,fertility_by_age,per_1000
Belgium,30-34,1966,91.9,fertility_by_age,per_1000
Belgium,35-39,1966,44.5,fertility_by_age,per_1000
Belgium,40-44,1966,12.6,fertility_by_age,per_1000
Belgium,45-49,1966,1.1,fertility_by_age,per_1000
Canada,15-19,1966,48.2,fertility_by_age,per_1000
Canada,20-24,1966,169.1,fertility_by_age,per_1000
Canada,25-29,1966,163.5,fertility_by_age,per_1000
Canada,30-34,1966,103.3,fertility_by_age,per_1000
Canada,35-39,1966,57.5,fertility_by_age,per_1000
Canada,40-44,1966,19.1,fertility_by_age,per_1000
Canada,45-49,1966,1.7,fertility_by_age,per_1000
Czech Republic,15-19,1966,47.3,fertility_by_age,per_1000
Czech Republic,20-24,1966,175.4,fertility_by_age,per_1000
Czech Republic,25-29,1966,112.1,fertility_by_age,per_1000
Czech Republic,30-34,1966,47.9,fertility_by_age,per_1000
Czech Republic,35-39,1966,17.8,fertility_by_age,per_1000
Czech Republic,40-44,1966,3.6,fertility_by_age,per_1000
Czech Republic,45-49,1966,0.3,fertility_by_age,per_1000
Denmark,15-19,1966,51.9,fertility_by_age,per_1000
Denmark,20-24,1966,177.9,fertility_by_age,per_1000
Denmark,25-29,1966,161.7,fertility_by_age,per_1000
Denmark,30-34,1966,87.9,fertility_by_age,per_1000
Denmark,35-39,1966,36.4,fertility_by_age,per_1000
Denmark,40-44,1966,8.2,fertility_by_age,per_1000
Denmark,45-49,1966,0.6,fertility_by_age,per_1000
Estonia,15-19,1966,24.3,fertility_by_age,per_1000
Estonia,20-24,1966,128.9,fertility_by_age,per_1000
Estonia,25-29,1966,112.6,fertility_by_age,per_1000
Estonia,30-34,1966,69.3,fertility_by_age,per_1000
Estonia,35-39,1966,30.2,fertility_by_age,per_1000
Estonia,40-44,1966,9.3,fertility_by_age,per_1000
Estonia,45-49,1966,0.8,fertility_by_age,per_1000
Finland,15-19,1966,35.7,fertility_by_age,per_1000
Finland,20-24,1966,144.5,fertility_by_age,per_1000
Finland,25-29,1966,143.2,fertility_by_age,per_1000
Finland,30-34,1966,90.6,fertility_by_age,per_1000
Finland,35-39,1966,47.7,fertility_by_age,per_1000
Finland,40-44,1966,17.1,fertility_by_age,per_1000
Finland,45-49,1966,1.8,fertility_by_age,per_1000
Greece,15-19,1966,28.0,fertility_by_age,per_1000
Greece,20-24,1966,124.5,fertility_by_age,per_1000
Greece,25-29,1966,153.0,fertility_by_age,per_1000
Greece,30-34,1966,101.1,fertility_by_age,per_1000
Greece,35-39,1966,43.4,fertility_by_age,per_1000
Greece,40-44,1966,10.4,fertility_by_age,per_1000
Greece,45-49,1966,1.1,fertility_by_age,per_1000
Hungary,15-19,1966,45.8,fertility_by_age,per_1000
Hungary,20-24,1966,152.7,fertility_by_age,per_1000
Hungary,25-29,1966,104.8,fertility_by_age,per_1000
Hungary,30-34,1966,48.5,fertility_by_age,per_1000
Hungary,35-39,1966,18.8,fertility_by_age,per_1000
Hungary,40-44,1966,4.7,fertility_by_age,per_1000
Hungary,45-49,1966,0.4,fertility_by_age,per_1000
Ireland,15-19,1966,13.5,fertility_by_age,per_1000
Ireland,20-24,1966,127.0,fertility_by_age,per_1000
Ireland,25-29,1966,230.1,fertility_by_age,per_1000
Ireland,30-34,1966,212.5,fertility_by_age,per_1000
