country,isocode,sex,agegroup,age_start,age_end,datavalue,dataprocess,datasource
Algeria,12,Men,[65-69],65,69,99.27,Census,UNSD
Algeria,12,Men,[70-74],70,74,99.29,Census,UNSD
Algeria,12,Men,[75+],75,999,99.35,Census,UNSD
Algeria,12,Women,[10-14],10,14,0.0,Census,UNSD
Algeria,12,Women,[15-19],15,19,2.69,Census,UNSD
Algeria,12,Women,[20-24],20,24,22.13,Census,UNSD
Algeria,12,Women,[25-29],25,29,48.38,Census,UNSD
Algeria,12,Women,[30-34],30,34,65.21,Census,UNSD
Algeria,12,Women,[35-39],35,39,76.87,Census,UNSD
Algeria,12,Women,[40-44],40,44,87.02,Census,UNSD
Algeria,12,Women,[45-49],45,49,93.14,Census,UNSD
Algeria,12,Women,[50-54],50,54,96.19,Census,UNSD
Algeria,12,Women,[55-59],55,59,97.54,Census,UNSD
Algeria,12,Women,[60-64],60,64,98.49,Census,UNSD
Algeria,12,Women,[65-69],65,69,98.96,Census,UNSD
Algeria,12,Women,[70-74],70,74,99.09,Census,UNSD
Algeria,12,Women,[75+],75,999,99.22,Census,UNSD
Algeria,12,Women,[15-19],15,19,3.14,Survey,MICS
Algeria,12,Women,[20-24],20,24,26.44,Survey,MICS
Algeria,12,Women,[25-29],25,29,53.72,Survey,MICS
Algeria,12,Women,[30-34],30,34,68.05,Survey,MICS
Algeria,12,Women,[35-39],35,39,75.12,Survey,MICS
Algeria,12,Women,[40-44],40,44,83.49,Survey,MICS
Algeria,12,Women,[45-49],45,49,92.14,Survey,MICS
Algeria,12,Men,[15-19],15,19,0.46,Survey,MICS_HH
Algeria,12,Men,[20-24],20,24,2.63,Survey,MICS_HH
Algeria,12,Men,[25-29],25,29,21.04,Survey,MICS_HH
Algeria,12,Men,[30-34],30,34,53.33,Survey,MICS_HH
Algeria,12,Men,[35-39],35,39,75.3,Survey,MICS_HH
Algeria,12,Men,[40-44],40,44,88.93,Survey,MICS_HH
Algeria,12,Men,[45-49],45,49,95.02,Survey,MICS_HH
Algeria,12,Men,[50-54],50,54,96.82,Survey,MICS_HH
Algeria,12,Men,[55-59],55,59,98.96,Survey,MICS_HH
Algeria,12,Men,[60-64],60,64,99.07,Survey,MICS_HH
Algeria,12,Men,[65-69],65,69,99.73,Survey,MICS_HH
Algeria,12,Men,[70-74],70,74,99.47,Survey,MICS_HH
Algeria,12,Men,[75+],75,999,98.92,Survey,MICS_HH
Algeria,12,Women,[15-19],15,19,3.55,Survey,MICS_HH
Algeria,12,Women,[20-24],20,24,27.74,Survey,MICS_HH
Algeria,12,Women,[25-29],25,29,55.83,Survey,MICS_HH
Algeria,12,Women,[30-34],30,34,68.87,Survey,MICS_HH
Algeria,12,Women,[35-39],35,39,75.45,Survey,MICS_HH
Algeria,12,Women,[40-44],40,44,83.02,Survey,MICS_HH
Algeria,12,Women,[45-49],45,49,90.82,Survey,MICS_HH
Algeria,12,Women,[50-54],50,54,95.64,Survey,MICS_HH
Algeria,12,Women,[55-59],55,59,97.4,Survey,MICS_HH
Algeria,12,Women,[60-64],60,64,98.35,Survey,MICS_HH
Algeria,12,Women,[65-69],65,69,99.0,Survey,MICS_HH
Algeria,12,Women,[70-74],70,74,98.82,Survey,MICS_HH
Algeria,12,Women,[75+],75,999,98.72,Survey,MICS_HH
American Samoa,16,Men,[10-14],10,14,0.0,Census,UNSD
American Samoa,16,Men,[15-19],15,19,2.2,Census,UNSD
American Samoa,16,Men,[20-24],20,24,21.45,Census,UNSD
American Samoa,16,Men,[25-29],25,29,61.69,Census,UNSD
American Samoa,16,Men,[30-34],30,34,80.49,Census,UNSD
American Samoa,16,Men,[35-39],35,39,88.82,Census,UNSD
American Samoa,16,Men,[40-44],40,44,90.63,Census,UNSD
American Samoa,16,Men,[45-49],45,49,92.08,Census,UNSD
American Samoa,16,Men,[50-54],50,54,91.88,Census,UNSD
American Samoa,16,Men,[55-59],55,59,94.26,Census,UNSD
American Samoa,16,Men,[60-64],60,64,91.13,Census,UNSD
American Samoa,16,Men,[65-69],65,69,94.08,Census,UNSD
American Samoa,16,Men,[70-74],70,74,94.69,Census,UNSD
American Samoa,16,Men,[75+],75,999,95.45,Census,UNSD
American Samoa,16,Women,[10-14],10,14,0.0,Census,UNSD
American Samoa,16,Women,[15-19],15,19,8.96,Census,UNSD
American Samoa,16,Women,[20-24],20,24,46.59,Census,UNSD
American Samoa,16,Women,[25-29],25,29,83.46,Census,UNSD
American Samoa,16,Women,[30-34],30,34,90.98,Census,UNSD
American Samoa,16,Women,[35-39],35,39,95.04,Census,UNSD
American Samoa,16,Women,[40-44],40,44,95.07,Census,UNSD
American Samoa,16,Women,[45-49],45,49,97.12,Census,UNSD
American Samoa,16,Women,[50-54],50,54,96.24,Census,UNSD
American Samoa,16,Women,[55-59],55,59,95.54,Census,UNSD
American Samoa,16,Women,[60-64],60,64,96.6,Census,UNSD
American Samoa,16,Women,[65-69],65,69,96.32,Census,UNSD
American Samoa,16,Women,[70-74],70,74,96.77,Census,UNSD
American Samoa,16,Women,[75+],75,999,100.0,Census,UNSD
American Samoa,16,Men,[15-19],15,19,1.59,Census,UNSD
American Samoa,16,Men,[20-24],20,24,16.04,Census,UNSD
American Samoa,16,Men,[25-29],25,29,48.59,Census,UNSD
American Samoa,16,Men,[30-34],30,34,74.16,Census,UNSD
American Samoa,16,Men,[35-39],35,39,84.62,Census,UNSD
American Samoa,16,Men,[40-44],40,44,90.92,Census,UNSD
American Samoa,16,Men,[45-49],45,49,92.51,Census,UNSD
American Samoa,16,Men,[50-54],50,54,95.45,Census,UNSD
American Samoa,16,Men,[55-59],55,59,93.48,Census,UNSD
American Samoa,16,Men,[60-64],60,64,94.0,Census,UNSD
American Samoa,16,Men,[65-69],65,69,95.99,Census,UNSD
American Samoa,16,Men,[70-74],70,74,97.31,Census,UNSD
American Samoa,16,Men,[75+],75,999,93.36,Census,UNSD
American Samoa,16,Women,[15-19],15,19,4.69,Census,UNSD
American Samoa,16,Women,[20-24],20,24,35.04,Census,UNSD
American Samoa,16,Women,[25-29],25,29,68.05,Census,UNSD
American Samoa,16,Women,[30-34],30,34,80.83,Census,UNSD
American Samoa,16,Women,[35-39],35,39,89.43,Census,UNSD
American Samoa,16,Women,[40-44],40,44,93.07,Census,UNSD
American Samoa,16,Women,[45-49],45,49,96.15,Census,UNSD
American Samoa,16,Women,[50-54],50,54,96.07,Census,UNSD
American Samoa,16,Women,[55-59],55,59,96.77,Census,UNSD
American Samoa,16,Women,[60-64],60,64,97.15,Census,UNSD
American Samoa,16,Women,[65-69],65,69,95.92,Census,UNSD
American Samoa,16,Women,[70-74],70,74,96.52,Census,UNSD
American Samoa,16,Women,[75+],75,999,96.79,Census,UNSD
Angola,24,Men,[15-19],15,19,7.62,Census,US Census Bureau
Angola,24,Men,[20-24],20,24,41.71,Census,US Census Bureau
Angola,24,Men,[25-29],25,29,71.42,Census,US Census Bureau
Angola,24,Men,[30-34],30,34,82.91,Census,US Census Bureau
Angola,24,Men,[35-39],35,39,86.68,Census,US Census Bureau
Angola,24,Men,[40-44],40,44,91.93,Census,US Census Bureau
Angola,24,Men,[45-49],45,49,92.47,Census,US Census Bureau
Angola,24,Men,[50-54],50,54,93.62,Census,US Census Bureau
Angola,24,Men,[55-59],55,59,91.92,Census,US Census Bureau
Angola,24,Men,[60+],60,999,92.78,Census,US Census Bureau
Angola,24,Women,[15-19],15,19,35.68,Census,US Census Bureau
Angola,24,Women,[20-24],20,24,82.83,Census,US Census Bureau
Angola,24,Women,[25-29],25,29,88.39,Census,US Census Bureau
Angola,24,Women,[30-34],30,34,91.3,Census,US Census Bureau
Angola,24,Women,[35-39],35,39,89.98,Census,US Census Bureau
Angola,24,Women,[40-44],40,44,95.33,Census,US Census Bureau
Angola,24,Women,[45-49],45,49,95.38,Census,US Census Bureau
Angola,24,Women,[50-54],50,54,93.66,Census,US Census Bureau
Angola,24,Women,[55-59],55,59,92.42,Census,US Census Bureau
Angola,24,Women,[60+],60,999,91.8,Census,US Census Bureau
Angola,24,Women,[15-19],15,19,26.63,Survey,MICS
Angola,24,Women,[20-24],20,24,68.15,Survey,MICS
Angola,24,Women,[25-29],25,29,86.93,Survey,MICS
Angola,24,Women,[30-34],30,34,90.89,Survey,MICS
Angola,24,Women,[35-39],35,39,93.07,Survey,MICS
Angola,24,Women,[40-44],40,44,94.4,Survey,MICS
Angola,24,Women,[45-49],45,49,93.22,Survey,MICS
Angola,24,Men,[15-19],15,19,6.6,Survey,MICS_HH
Angola,24,Men,[20-24],20,24,39.24,Survey,MICS_HH
Angola,24,Men,[25-29],25,29,79.24,Survey,MICS_HH
Angola,24,Men,[30-34],30,34,91.43,Survey,MICS_HH
Angola,24,Men,[35-39],35,39,94.79,Survey,MICS_HH
Angola,24,Men,[40-44],40,44,96.48,Survey,MICS_HH
Angola,24,Men,[45-49],45,49,97.49,Survey,MICS_HH
Angola,24,Men,[50-54],50,54,97.89,Survey,MICS_HH
Angola,24,Men,[55-59],55,59,97.57,Survey,MICS_HH
Angola,24,Men,[60-64],60,64,97.4,Survey,MICS_HH
Angola,24,Men,[65-69],65,69,97.6,Survey,MICS_HH
Angola,24,Men,[70-74],70,74,96.88,Survey,MICS_HH
Angola,24,Men,[75+],75,999,93.49,Survey,MICS_HH
Angola,24,Women,[15-19],15,19,26.7,Survey,MICS_HH
Angola,24,Women,[20-24],20,24,68.09,Survey,MICS_HH
Angola,24,Women,[25-29],25,29,87.02,Survey,MICS_HH
Angola,24,Women,[30-34],30,34,90.71,Survey,MICS_HH
Angola,24,Women,[35-39],35,39,93.06,Survey,MICS_HH
Angola,24,Women,[40-44],40,44,94.99,Survey,MICS_HH
Angola,24,Women,[45-49],45,49,93.74,Survey,MICS_HH
Angola,24,Women,[50-54],50,54,93.83,Survey,MICS_HH
Angola,24,Women,[55-59],55,59,91.38,Survey,MICS_HH
Angola,24,Women,[60-64],60,64,91.23,Survey,MICS_HH
Angola,24,Women,[65-69],65,69,95.43,Survey,MICS_HH
Angola,24,Women,[70-74],70,74,91.8,Survey,MICS_HH
Angola,24,Women,[75+],75,999,93.25,Survey,MICS_HH
Angola,24,Men,[10-14],10,14,1.18,Census,UNSD
Angola,24,Men,[15-19],15,19,4.43,Census,UNSD
Angola,24,Men,[20-24],20,24,30.13,Census,UNSD
Angola,24,Men,[25-29],25,29,61.54,Census,UNSD
Angola,24,Men,[30-34],30,34,75.52,Census,UNSD
Angola,24,Men,[35-39],35,39,82.21,Census,UNSD
Angola,24,Men,[40-44],40,44,85.48,Census,UNSD
Angola,24,Men,[45-49],45,49,87.17,Census,UNSD
Angola,24,Men,[50-54],50,54,86.6,Census,UNSD
Angola,24,Men,[55-59],55,59,88.29,Census,UNSD
Angola,24,Men,[60-64],60,64,88.15,Census,UNSD
Angola,24,Men,[65-69],65,69,89.85,Census,UNSD
Angola,24,Men,[70-74],70,74,90.3,Census,UNSD
Angola,24,Men,[75+],75,999,87.04,Census,UNSD
Angola,24,Women,[10-14],10,14,1.6,Census,UNSD
Angola,24,Women,[15-19],15,19,20.66,Census,UNSD
Angola,24,Women,[20-24],20,24,55.11,Census,UNSD
Angola,24,Women,[25-29],25,29,72.28,Census,UNSD
Angola,24,Women,[30-34],30,34,77.74,Census,UNSD
Angola,24,Women,[35-39],35,39,80.39,Census,UNSD
Angola,24,Women,[40-44],40,44,80.73,Census,UNSD
Angola,24,Women,[45-49],45,49,80.38,Census,UNSD
Angola,24,Women,[50-54],50,54,78.98,Census,UNSD
Angola,24,Women,[55-59],55,59,79.25,Census,UNSD
Angola,24,Women,[60-64],60,64,78.18,Census,UNSD
Angola,24,Women,[65-69],65,69,77.69,Census,UNSD
Angola,24,Women,[70-74],70,74,76.88,Census,UNSD
Angola,24,Women,[75+],75,999,73.36,Census,UNSD
Angola,24,Men,[15-19],15,19,3.92,Survey,DHS_HH
Angola,24,Men,[15-19],15,19,1.8,Survey,DHS_STATcompiler
Angola,24,Men,[20-24],20,24,31.8,Survey,DHS_STATcompiler
Angola,24,Men,[20-24],20,24,34.28,Survey,DHS_HH
Angola,24,Men,[25-29],25,29,67.76,Survey,DHS_HH
Angola,24,Men,[25-29],25,29,63.5,Survey,DHS_STATcompiler
Angola,24,Men,[30-34],30,34,83.4,Survey,DHS_STATcompiler
Angola,24,Men,[30-34],30,34,84.64,Survey,DHS_HH
Angola,24,Men,[35-39],35,39,90.48,Survey,DHS_HH
Angola,24,Men,[35-39],35,39,90.9,Survey,DHS_STATcompiler
Angola,24,Men,[40-44],40,44,95.0,Survey,DHS_STATcompiler
Angola,24,Men,[40-44],40,44,93.68,Survey,DHS_HH
Angola,24,Men,[45-49],45,49,95.75,Survey,DHS_HH
Angola,24,Men,[45-49],45,49,95.5,Survey,DHS_STATcompiler
Angola,24,Men,[50-54],50,54,96.66,Survey,DHS_HH
Angola,24,Men,[55-59],55,59,94.48,Survey,DHS_HH
Angola,24,Men,[60-64],60,64,96.3,Survey,DHS_HH
Angola,24,Men,[65-69],65,69,97.55,Survey,DHS_HH
Angola,24,Men,[70-74],70,74,96.94,Survey,DHS_HH
Angola,24,Men,[75+],75,999,97.57,Survey,DHS_HH
Angola,24,Women,[15-19],15,19,24.7,Survey,DHS_HH
Angola,24,Women,[15-19],15,19,19.8,Survey,DHS_STATcompiler
Angola,24,Women,[20-24],20,24,58.4,Survey,DHS_STATcompiler
Angola,24,Women,[20-24],20,24,61.48,Survey,DHS_HH
Angola,24,Women,[25-29],25,29,81.17,Survey,DHS_HH
Angola,24,Women,[25-29],25,29,80.2,Survey,DHS_STATcompiler
Angola,24,Women,[30-34],30,34,87.3,Survey,DHS_STATcompiler
Angola,24,Women,[30-34],30,34,87.48,Survey,DHS_HH
Angola,24,Women,[35-39],35,39,92.39,Survey,DHS_HH
Angola,24,Women,[35-39],35,39,90.7,Survey,DHS_STATcompiler
Angola,24,Women,[40-44],40,44,91.6,Survey,DHS_STATcompiler
Angola,24,Women,[40-44],40,44,92.34,Survey,DHS_HH
Angola,24,Women,[45-49],45,49,94.09,Survey,DHS_HH
Angola,24,Women,[45-49],45,49,91.0,Survey,DHS_STATcompiler
Angola,24,Women,[50-54],50,54,94.43,Survey,DHS_HH
Angola,24,Women,[55-59],55,59,95.02,Survey,DHS_HH
Angola,24,Women,[60-64],60,64,96.66,Survey,DHS_HH
Angola,24,Women,[65-69],65,69,93.91,Survey,DHS_HH
Angola,24,Women,[70-74],70,74,98.58,Survey,DHS_HH
Angola,24,Women,[75+],75,999,91.33,Survey,DHS_HH
Anguilla,660,Men,[10-14],10,14,0.0,Census,UNSD
Anguilla,660,Men,[15-19],15,19,0.0,Census,UNSD
Anguilla,660,Men,[20-24],20,24,5.07,Census,UNSD
Anguilla,660,Men,[25-29],25,29,23.74,Census,UNSD
Anguilla,660,Men,[30-34],30,34,43.81,Census,UNSD
Anguilla,660,Men,[35-39],35,39,55.03,Census,UNSD
Anguilla,660,Men,[40-44],40,44,61.92,Census,UNSD
Anguilla,660,Men,[45-49],45,49,70.83,Census,UNSD
Anguilla,660,Men,[50-54],50,54,70.64,Census,UNSD
Anguilla,660,Men,[55-59],55,59,73.17,Census,UNSD
Anguilla,660,Men,[60-64],60,64,81.12,Census,UNSD
Anguilla,660,Men,[65-69],65,69,86.08,Census,UNSD
Anguilla,660,Men,[70-74],70,74,86.59,Census,UNSD
Anguilla,660,Men,[75+],75,999,83.85,Census,UNSD
Anguilla,660,Women,[10-14],10,14,0.0,Census,UNSD
Anguilla,660,Women,[15-19],15,19,1.45,Census,UNSD
Anguilla,660,Women,[20-24],20,24,15.05,Census,UNSD
Anguilla,660,Women,[25-29],25,29,32.56,Census,UNSD
Anguilla,660,Women,[30-34],30,34,52.38,Census,UNSD
Anguilla,660,Women,[35-39],35,39,55.26,Census,UNSD
Anguilla,660,Women,[40-44],40,44,63.27,Census,UNSD
Anguilla,660,Women,[45-49],45,49,66.19,Census,UNSD
Anguilla,660,Women,[50-54],50,54,67.67,Census,UNSD
Anguilla,660,Women,[55-59],55,59,76.13,Census,UNSD
Anguilla,660,Women,[60-64],60,64,81.76,Census,UNSD
Anguilla,660,Women,[65-69],65,69,84.25,Census,UNSD
Anguilla,660,Women,[70-74],70,74,77.52,Census,UNSD
Anguilla,660,Women,[75+],75,999,80.3,Census,UNSD
Antigua and Barbuda,28,Men,[15-19],15,19,0.1,Census,US Census Bureau
Antigua and Barbuda,28,Men,[20-24],20,24,3.2,Census,US Census Bureau
Antigua and Barbuda,28,Men,[25-29],25,29,15.6,Census,US Census Bureau
Antigua and Barbuda,28,Men,[30-34],30,34,35.3,Census,US Census Bureau
Antigua and Barbuda,28,Men,[35-39],35,39,48.36,Census,US Census Bureau
Antigua and Barbuda,28,Men,[40-44],40,44,64.3,Census,US Census Bureau
Antigua and Barbuda,28,Men,[45-49],45,49,68.1,Census,US Census Bureau
Antigua and Barbuda,28,Men,[50-54],50,54,72.0,Census,US Census Bureau
Antigua and Barbuda,28,Men,[55-59],55,59,72.67,Census,US Census Bureau
Antigua and Barbuda,28,Men,[60-64],60,64,73.4,Census,US Census Bureau
Antigua and Barbuda,28,Men,[65+],65,999,79.0,Census,US Census Bureau
Antigua and Barbuda,28,Women,[15-19],15,19,0.1,Census,US Census Bureau
Antigua and Barbuda,28,Women,[20-24],20,24,3.2,Census,US Census Bureau
Antigua and Barbuda,28,Women,[25-29],25,29,15.6,Census,US Census Bureau
Antigua and Barbuda,28,Women,[30-34],30,34,35.3,Census,US Census Bureau
Antigua and Barbuda,28,Women,[35-39],35,39,48.36,Census,US Census Bureau
Antigua and Barbuda,28,Women,[40-44],40,44,64.3,Census,US Census Bureau
Antigua and Barbuda,28,Women,[45-49],45,49,68.1,Census,US Census Bureau
Antigua and Barbuda,28,Women,[50-54],50,54,72.0,Census,US Census Bureau
Antigua and Barbuda,28,Women,[55-59],55,59,72.67,Census,US Census Bureau
Antigua and Barbuda,28,Women,[60-64],60,64,73.4,Census,US Census Bureau
Antigua and Barbuda,28,Women,[65+],65,999,79.0,Census,US Census Bureau
Antigua and Barbuda,28,Men,[15-19],15,19,1.03,Census,UNSD
Antigua and Barbuda,28,Men,[20-24],20,24,10.0,Census,UNSD
Antigua and Barbuda,28,Men,[25-29],25,29,35.63,Census,UNSD
Antigua and Barbuda,28,Men,[30-34],30,34,53.66,Census,UNSD
Antigua and Barbuda,28,Men,[35-39],35,39,66.14,Census,UNSD
Antigua and Barbuda,28,Men,[40-44],40,44,71.41,Census,UNSD
Antigua and Barbuda,28,Men,[45-49],45,49,70.7,Census,UNSD
Antigua and Barbuda,28,Men,[50-54],50,54,78.34,Census,UNSD
Antigua and Barbuda,28,Men,[55-59],55,59,78.52,Census,UNSD
Antigua and Barbuda,28,Men,[60-64],60,64,79.79,Census,UNSD
Antigua and Barbuda,28,Men,[65-69],65,69,82.42,Census,UNSD
Antigua and Barbuda,28,Men,[70-74],70,74,79.52,Census,UNSD
Antigua and Barbuda,28,Men,[75+],75,999,79.15,Census,UNSD
Antigua and Barbuda,28,Women,[15-19],15,19,3.9,Census,UNSD
Antigua and Barbuda,28,Women,[20-24],20,24,22.13,Census,UNSD
Antigua and Barbuda,28,Women,[25-29],25,29,41.65,Census,UNSD
Antigua and Barbuda,28,Women,[30-34],30,34,53.53,Census,UNSD
Antigua and Barbuda,28,Women,[35-39],35,39,58.87,Census,UNSD
Antigua and Barbuda,28,Women,[40-44],40,44,60.54,Census,UNSD
Antigua and Barbuda,28,Women,[45-49],45,49,60.87,Census,UNSD
Antigua and Barbuda,28,Women,[50-54],50,54,63.03,Census,UNSD
Antigua and Barbuda,28,Women,[55-59],55,59,67.67,Census,UNSD
Antigua and Barbuda,28,Women,[60-64],60,64,70.3,Census,UNSD
Antigua and Barbuda,28,Women,[65-69],65,69,68.63,Census,UNSD
Antigua and Barbuda,28,Women,[70-74],70,74,70.18,Census,UNSD
Antigua and Barbuda,28,Women,[75+],75,999,66.23,Census,UNSD
Argentina,32,Men,[10-14],10,14,0.14,Census,UNSD
Argentina,32,Men,[15-19],15,19,1.87,Census,UNSD
Argentina,32,Men,[20-24],20,24,21.19,Census,UNSD
Argentina,32,Men,[25-29],25,29,57.86,Census,UNSD
Argentina,32,Men,[30-34],30,34,76.82,Census,UNSD
Argentina,32,Men,[35-39],35,39,82.88,Census,UNSD
Argentina,32,Men,[40-44],40,44,85.65,Census,UNSD
Argentina,32,Men,[45-49],45,49,87.18,Census,UNSD
Argentina,32,Men,[50-54],50,54,88.1,Census,UNSD
Argentina,32,Men,[55-59],55,59,87.43,Census,UNSD
Argentina,32,Men,[60-64],60,64,87.27,Census,UNSD
Argentina,32,Men,[65-69],65,69,87.95,Census,UNSD
Argentina,32,Men,[70-74],70,74,87.13,Census,UNSD
Argentina,32,Men,[75+],75,999,88.47,Census,UNSD
Argentina,32,Women,[10-14],10,14,0.37,Census,UNSD
Argentina,32,Women,[15-19],15,19,10.84,Census,UNSD
Argentina,32,Women,[20-24],20,24,44.03,Census,UNSD
Argentina,32,Women,[25-29],25,29,72.64,Census,UNSD
Argentina,32,Women,[30-34],30,34,83.84,Census,UNSD
Argentina,32,Women,[35-39],35,39,87.25,Census,UNSD
Argentina,32,Women,[40-44],40,44,88.38,Census,UNSD
Argentina,32,Women,[45-49],45,49,89.0,Census,UNSD
Argentina,32,Women,[50-54],50,54,88.0,Census,UNSD
Argentina,32,Women,[55-59],55,59,87.53,Census,UNSD
Argentina,32,Women,[60-64],60,64,87.32,Census,UNSD
Argentina,32,Women,[65-69],65,69,86.95,Census,UNSD
Argentina,32,Women,[70-74],70,74,87.9,Census,UNSD
Argentina,32,Women,[75+],75,999,87.39,Census,UNSD
Argentina,32,Men,[10-14],10,14,0.49,Census,UNSD
Argentina,32,Men,[15-19],15,19,2.71,Census,UNSD
Argentina,32,Men,[20-24],20,24,25.58,Census,UNSD
Argentina,32,Men,[25-29],25,29,61.14,Census,UNSD
Argentina,32,Men,[30-34],30,34,80.39,Census,UNSD
Argentina,32,Men,[35-39],35,39,87.64,Census,UNSD
Argentina,32,Men,[40-44],40,44,89.76,Census,UNSD
Argentina,32,Men,[45-49],45,49,90.58,Census,UNSD
Argentina,32,Men,[50-54],50,54,90.25,Census,UNSD
Argentina,32,Men,[55-59],55,59,90.38,Census,UNSD
Argentina,32,Men,[60-64],60,64,90.34,Census,UNSD
Argentina,32,Men,[65-69],65,69,90.9,Census,UNSD
Argentina,32,Men,[70-74],70,74,90.82,Census,UNSD
Argentina,32,Men,[75+],75,999,90.93,Census,UNSD
Argentina,32,Women,[10-14],10,14,2.64,Census,UNSD
Argentina,32,Women,[15-19],15,19,12.41,Census,UNSD
Argentina,32,Women,[20-24],20,24,45.23,Census,UNSD
Argentina,32,Women,[25-29],25,29,73.82,Census,UNSD
Argentina,32,Women,[30-34],30,34,85.22,Census,UNSD
Argentina,32,Women,[35-39],35,39,89.45,Census,UNSD
Argentina,32,Women,[40-44],40,44,90.79,Census,UNSD
Argentina,32,Women,[45-49],45,49,91.33,Census,UNSD
Argentina,32,Women,[50-54],50,54,91.28,Census,UNSD
Argentina,32,Women,[55-59],55,59,91.22,Census,UNSD
Argentina,32,Women,[60-64],60,64,90.78,Census,UNSD
Argentina,32,Women,[65-69],65,69,90.32,Census,UNSD
Argentina,32,Women,[70-74],70,74,89.68,Census,UNSD
Argentina,32,Women,[75+],75,999,88.67,Census,UNSD
Argentina,32,Men,[15-19],15,19,3.85,Census,National statistics
Argentina,32,Men,[20-24],20,24,23.48,Census,National statistics
Argentina,32,Men,[25-29],25,29,53.29,Census,National statistics
Argentina,32,Men,[30-34],30,34,75.06,Census,National statistics
Argentina,32,Men,[35-39],35,39,84.55,Census,National statistics
Argentina,32,Men,[40-44],40,44,87.94,Census,National statistics
Argentina,32,Men,[45-49],45,49,89.98,Census,National statistics
Argentina,32,Men,[50-54],50,54,90.7,Census,National statistics
Argentina,32,Men,[55-59],55,59,91.07,Census,National statistics
Argentina,32,Men,[60-64],60,64,90.71,Census,National statistics
Argentina,32,Men,[65+],65,999,91.17,Census,National statistics
Argentina,32,Women,[15-19],15,19,10.57,Census,National statistics
Argentina,32,Women,[20-24],20,24,37.45,Census,National statistics
Argentina,32,Women,[25-29],25,29,64.13,Census,National statistics
Argentina,32,Women,[30-34],30,34,80.19,Census,National statistics
Argentina,32,Women,[35-39],35,39,86.1,Census,National statistics
Argentina,32,Women,[40-44],40,44,88.45,Census,National statistics
Argentina,32,Women,[45-49],45,49,89.83,Census,National statistics
Argentina,32,Women,[50-54],50,54,90.26,Census,National statistics
Argentina,32,Women,[55-59],55,59,90.35,Census,National statistics
Argentina,32,Women,[60-64],60,64,90.33,Census,National statistics
Argentina,32,Women,[65+],65,999,89.92,Census,National statistics
Argentina,32,Men,[15-19],15,19,6.04,Census,National statistics
Argentina,32,Men,[20-24],20,24,27.31,Census,National statistics
Argentina,32,Men,[25-29],25,29,52.97,Census,National statistics
Argentina,32,Men,[30-34],30,34,72.52,Census,National statistics
Argentina,32,Men,[35-39],35,39,81.56,Census,National statistics
Argentina,32,Men,[40-44],40,44,85.18,Census,National statistics
Argentina,32,Men,[45-49],45,49,87.67,Census,National statistics
Argentina,32,Men,[50-54],50,54,89.1,Census,National statistics
Argentina,32,Men,[55-59],55,59,90.27,Census,National statistics
Argentina,32,Men,[60-64],60,64,91.2,Census,National statistics
Argentina,32,Men,[65+],65,999,92.31,Census,National statistics
Argentina,32,Women,[15-19],15,19,12.86,Census,National statistics
Argentina,32,Women,[20-24],20,24,39.64,Census,National statistics
Argentina,32,Women,[25-29],25,29,62.3,Census,National statistics
Argentina,32,Women,[30-34],30,34,76.44,Census,National statistics
Argentina,32,Women,[35-39],35,39,82.66,Census,National statistics
Argentina,32,Women,[40-44],40,44,85.6,Census,National statistics
Argentina,32,Women,[45-49],45,49,87.4,Census,National statistics
Argentina,32,Women,[50-54],50,54,88.38,Census,National statistics
Argentina,32,Women,[55-59],55,59,89.58,Census,National statistics
Argentina,32,Women,[60-64],60,64,90.06,Census,National statistics
Argentina,32,Women,[65+],65,999,90.83,Census,National statistics
Armenia,51,Men,[15-19],15,19,1.3,Survey,DHS_STATcompiler
Armenia,51,Men,[20-24],20,24,26.6,Survey,DHS_STATcompiler
Armenia,51,Men,[25-29],25,29,63.1,Survey,DHS_STATcompiler
Armenia,51,Men,[30-34],30,34,88.7,Survey,DHS_STATcompiler
Armenia,51,Men,[35-39],35,39,95.6,Survey,DHS_STATcompiler
Armenia,51,Men,[40-44],40,44,99.2,Survey,DHS_STATcompiler
Armenia,51,Men,[45-49],45,49,97.8,Survey,DHS_STATcompiler
Armenia,51,Men,[50-54],50,54,100.0,Survey,DHS_STATcompiler
Armenia,51,Women,[15-19],15,19,8.6,Survey,DHS_STATcompiler
Armenia,51,Women,[20-24],20,24,52.5,Survey,DHS_STATcompiler
Armenia,51,Women,[25-29],25,29,86.3,Survey,DHS_STATcompiler
Armenia,51,Women,[30-34],30,34,94.7,Survey,DHS_STATcompiler
Armenia,51,Women,[35-39],35,39,94.3,Survey,DHS_STATcompiler
Armenia,51,Women,[40-44],40,44,93.1,Survey,DHS_STATcompiler
Armenia,51,Women,[45-49],45,49,94.2,Survey,DHS_STATcompiler
Armenia,51,Men,[15-19],15,19,0.81,Census,UNSD
Armenia,51,Men,[20-24],20,24,16.96,Census,UNSD
Armenia,51,Men,[25-29],25,29,57.8,Census,UNSD
Armenia,51,Men,[30-34],30,34,82.63,Census,UNSD
Armenia,51,Men,[35-39],35,39,92.11,Census,UNSD
Armenia,51,Men,[40-44],40,44,95.78,Census,UNSD
Armenia,51,Men,[45-49],45,49,97.41,Census,UNSD
Armenia,51,Men,[50+],50,999,98.83,Census,UNSD
