country,isocode,sex,agegroup,age_start,ageend,data_value,dataprocess,datacatalogshortname,data_source
Algeria,12,Men,[20-24],20,24,10.7,Census,1987 Census,UNSD
Algeria,12,Men,[25-29],25,29,49.84,Census,1987 Census,UNSD
Algeria,12,Men,[30-34],30,34,82.82,Census,1987 Census,UNSD
Algeria,12,Men,[35-39],35,39,93.38,Census,1987 Census,UNSD
Algeria,12,Men,[40-44],40,44,96.06,Census,1987 Census,UNSD
Algeria,12,Men,[45-49],45,49,96.46,Census,1987 Census,UNSD
Algeria,12,Men,[50-54],50,54,96.19,Census,1987 Census,UNSD
Algeria,12,Men,[55-59],55,59,96.03,Census,1987 Census,UNSD
Algeria,12,Men,[60-64],60,64,94.97,Census,1987 Census,UNSD
Algeria,12,Men,[65+],65,999,86.77,Census,1987 Census,UNSD
Algeria,12,Women,[10-14],10,14,0.16,Census,1987 Census,UNSD
Algeria,12,Women,[15-19],15,19,9.2,Census,1987 Census,UNSD
Algeria,12,Women,[20-24],20,24,45.62,Census,1987 Census,UNSD
Algeria,12,Women,[25-29],25,29,73.71,Census,1987 Census,UNSD
Algeria,12,Women,[30-34],30,34,85.59,Census,1987 Census,UNSD
Algeria,12,Women,[35-39],35,39,88.67,Census,1987 Census,UNSD
Algeria,12,Women,[40-44],40,44,88.41,Census,1987 Census,UNSD
Algeria,12,Women,[45-49],45,49,83.79,Census,1987 Census,UNSD
Algeria,12,Women,[50-54],50,54,76.62,Census,1987 Census,UNSD
Algeria,12,Women,[55-59],55,59,66.44,Census,1987 Census,UNSD
Algeria,12,Women,[60-64],60,64,56.16,Census,1987 Census,UNSD
Algeria,12,Women,[65+],65,999,32.25,Census,1987 Census,UNSD
Algeria,12,Women,[15-19],15,19,3.5,Survey,1992 MCH,PAPCHILD
Algeria,12,Women,[20-24],20,24,28.47,Survey,1992 MCH,PAPCHILD
Algeria,12,Women,[25-29],25,29,61.5,Survey,1992 MCH,PAPCHILD
Algeria,12,Women,[30-34],30,34,81.62,Survey,1992 MCH,PAPCHILD
Algeria,12,Women,[35-39],35,39,88.0,Survey,1992 MCH,PAPCHILD
Algeria,12,Women,[40-44],40,44,88.61,Survey,1992 MCH,PAPCHILD
Algeria,12,Women,[45-49],45,49,86.41,Survey,1992 MCH,PAPCHILD
Algeria,12,Men,[15-19],15,19,0.2,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[20-24],20,24,1.6,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[25-29],25,29,14.41,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[30-34],30,34,45.75,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[35-39],35,39,80.0,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[40-44],40,44,91.7,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[45-49],45,49,96.9,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[50-54],50,54,97.6,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[55-59],55,59,97.2,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[60-64],60,64,97.2,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[65-69],65,69,96.4,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[15-19],15,19,1.8,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[20-24],20,24,16.1,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[25-29],25,29,40.84,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[30-34],30,34,62.76,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[35-39],35,39,77.0,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[40-44],40,44,83.08,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[45-49],45,49,84.9,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[50-54],50,54,81.4,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[55-59],55,59,80.4,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[60-64],60,64,66.1,Survey,2002 MCH,PAPFAM
Algeria,12,Women,[65-69],65,69,57.52,Survey,2002 MCH,PAPFAM
Algeria,12,Men,[15-19],15,19,0.2,Survey,2006 MICS,INED
Algeria,12,Men,[20-24],20,24,1.8,Survey,2006 MICS,INED
Algeria,12,Men,[25-29],25,29,14.2,Survey,2006 MICS,INED
Algeria,12,Men,[30-34],30,34,43.2,Survey,2006 MICS,INED
Algeria,12,Men,[35-39],35,39,73.3,Survey,2006 MICS,INED
Algeria,12,Men,[40-44],40,44,90.0,Survey,2006 MICS,INED
Algeria,12,Men,[45-49],45,49,95.5,Survey,2006 MICS,INED
Algeria,12,Men,[50-54],50,54,97.0,Survey,2006 MICS,INED
Algeria,12,Men,[55-59],55,59,97.1,Survey,2006 MICS,INED
Algeria,12,Men,[60-64],60,64,96.0,Survey,2006 MICS,INED
Algeria,12,Men,[65-69],65,69,94.6,Survey,2006 MICS,INED
Algeria,12,Men,[70+],70,999,88.1,Survey,2006 MICS,INED
Algeria,12,Women,[15-19],15,19,1.8,Survey,2006 MICS,INED
Algeria,12,Women,[20-24],20,24,16.6,Survey,2006 MICS,INED
Algeria,12,Women,[25-29],25,29,41.0,Survey,2006 MICS,INED
Algeria,12,Women,[30-34],30,34,60.8,Survey,2006 MICS,INED
Algeria,12,Women,[35-39],35,39,74.1,Survey,2006 MICS,INED
Algeria,12,Women,[40-44],40,44,81.3,Survey,2006 MICS,INED
Algeria,12,Women,[45-49],45,49,84.0,Survey,2006 MICS,INED
Algeria,12,Women,[50-54],50,54,83.1,Survey,2006 MICS,INED
Algeria,12,Women,[55-59],55,59,77.2,Survey,2006 MICS,INED
Algeria,12,Women,[60-64],60,64,72.4,Survey,2006 MICS,INED
Algeria,12,Women,[65-69],65,69,60.6,Survey,2006 MICS,INED
Algeria,12,Women,[70+],70,999,32.6,Survey,2006 MICS,INED
Algeria,12,Men,[10-14],10,14,0.0,Census,2008 Census,UNSD
Algeria,12,Men,[15-19],15,19,0.11,Census,2008 Census,UNSD
Algeria,12,Men,[20-24],20,24,1.95,Census,2008 Census,UNSD
Algeria,12,Men,[25-29],25,29,17.28,Census,2008 Census,UNSD
Algeria,12,Men,[30-34],30,34,49.46,Census,2008 Census,UNSD
Algeria,12,Men,[35-39],35,39,74.79,Census,2008 Census,UNSD
Algeria,12,Men,[40-44],40,44,88.79,Census,2008 Census,UNSD
Algeria,12,Men,[45-49],45,49,94.11,Census,2008 Census,UNSD
Algeria,12,Men,[50-54],50,54,96.41,Census,2008 Census,UNSD
Algeria,12,Men,[55-59],55,59,97.03,Census,2008 Census,UNSD
Algeria,12,Men,[60-64],60,64,96.93,Census,2008 Census,UNSD
Algeria,12,Men,[65-69],65,69,96.12,Census,2008 Census,UNSD
Algeria,12,Men,[70-74],70,74,94.5,Census,2008 Census,UNSD
Algeria,12,Men,[75+],75,999,88.09,Census,2008 Census,UNSD
Algeria,12,Women,[10-14],10,14,0.0,Census,2008 Census,UNSD
Algeria,12,Women,[15-19],15,19,2.62,Census,2008 Census,UNSD
Algeria,12,Women,[20-24],20,24,21.61,Census,2008 Census,UNSD
Algeria,12,Women,[25-29],25,29,46.85,Census,2008 Census,UNSD
Algeria,12,Women,[30-34],30,34,62.28,Census,2008 Census,UNSD
Algeria,12,Women,[35-39],35,39,72.13,Census,2008 Census,UNSD
Algeria,12,Women,[40-44],40,44,79.95,Census,2008 Census,UNSD
Algeria,12,Women,[45-49],45,49,83.11,Census,2008 Census,UNSD
Algeria,12,Women,[50-54],50,54,82.28,Census,2008 Census,UNSD
Algeria,12,Women,[55-59],55,59,77.99,Census,2008 Census,UNSD
Algeria,12,Women,[60-64],60,64,70.91,Census,2008 Census,UNSD
Algeria,12,Women,[65-69],65,69,60.59,Census,2008 Census,UNSD
Algeria,12,Women,[70-74],70,74,47.68,Census,2008 Census,UNSD
Algeria,12,Women,[75+],75,999,25.92,Census,2008 Census,UNSD
Algeria,12,Women,[15-19],15,19,3.08,Survey,2012 MICS,MICS
Algeria,12,Women,[20-24],20,24,25.63,Survey,2012 MICS,MICS
Algeria,12,Women,[25-29],25,29,51.84,Survey,2012 MICS,MICS
Algeria,12,Women,[30-34],30,34,64.09,Survey,2012 MICS,MICS
Algeria,12,Women,[35-39],35,39,69.16,Survey,2012 MICS,MICS
Algeria,12,Women,[40-44],40,44,75.96,Survey,2012 MICS,MICS
Algeria,12,Women,[45-49],45,49,82.86,Survey,2012 MICS,MICS
Algeria,12,Men,[15-19],15,19,0.44,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[20-24],20,24,2.59,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[25-29],25,29,20.83,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[30-34],30,34,52.66,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[35-39],35,39,74.32,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[40-44],40,44,87.78,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[45-49],45,49,94.03,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[50-54],50,54,94.75,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[55-59],55,59,96.71,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[60-64],60,64,96.08,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[65-69],65,69,95.34,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[70-74],70,74,94.11,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Men,[75+],75,999,84.77,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[15-19],15,19,3.39,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[20-24],20,24,27.0,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[25-29],25,29,53.97,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[30-34],30,34,65.17,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[35-39],35,39,69.41,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[40-44],40,44,75.48,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[45-49],45,49,80.08,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[50-54],50,54,80.44,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[55-59],55,59,77.97,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[60-64],60,64,67.73,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[65-69],65,69,63.5,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[70-74],70,74,45.07,Survey,2012 MICS_HH,MICS_HH
Algeria,12,Women,[75+],75,999,22.36,Survey,2012 MICS_HH,MICS_HH
American Samoa,16,Men,[10-14],10,14,0.0,Census,1974 Census,UNSD
American Samoa,16,Men,[15-19],15,19,2.13,Census,1974 Census,UNSD
American Samoa,16,Men,[20-24],20,24,21.03,Census,1974 Census,UNSD
American Samoa,16,Men,[25-29],25,29,60.1,Census,1974 Census,UNSD
American Samoa,16,Men,[30-34],30,34,78.06,Census,1974 Census,UNSD
American Samoa,16,Men,[35-39],35,39,86.53,Census,1974 Census,UNSD
American Samoa,16,Men,[40-44],40,44,88.39,Census,1974 Census,UNSD
American Samoa,16,Men,[45-49],45,49,88.91,Census,1974 Census,UNSD
American Samoa,16,Men,[50-54],50,54,89.79,Census,1974 Census,UNSD
American Samoa,16,Men,[55-59],55,59,90.43,Census,1974 Census,UNSD
American Samoa,16,Men,[60-64],60,64,81.85,Census,1974 Census,UNSD
American Samoa,16,Men,[65-69],65,69,85.21,Census,1974 Census,UNSD
American Samoa,16,Men,[70-74],70,74,85.84,Census,1974 Census,UNSD
American Samoa,16,Men,[75+],75,999,78.79,Census,1974 Census,UNSD
American Samoa,16,Women,[10-14],10,14,0.0,Census,1974 Census,UNSD
American Samoa,16,Women,[15-19],15,19,8.41,Census,1974 Census,UNSD
American Samoa,16,Women,[20-24],20,24,44.57,Census,1974 Census,UNSD
American Samoa,16,Women,[25-29],25,29,79.7,Census,1974 Census,UNSD
American Samoa,16,Women,[30-34],30,34,86.03,Census,1974 Census,UNSD
American Samoa,16,Women,[35-39],35,39,90.07,Census,1974 Census,UNSD
American Samoa,16,Women,[40-44],40,44,88.82,Census,1974 Census,UNSD
American Samoa,16,Women,[45-49],45,49,87.48,Census,1974 Census,UNSD
American Samoa,16,Women,[50-54],50,54,83.57,Census,1974 Census,UNSD
American Samoa,16,Women,[55-59],55,59,75.0,Census,1974 Census,UNSD
American Samoa,16,Women,[60-64],60,64,65.53,Census,1974 Census,UNSD
American Samoa,16,Women,[65-69],65,69,60.29,Census,1974 Census,UNSD
American Samoa,16,Women,[70-74],70,74,45.16,Census,1974 Census,UNSD
American Samoa,16,Women,[75+],75,999,30.91,Census,1974 Census,UNSD
American Samoa,16,Men,[15-19],15,19,1.46,Census,1990 Census,UNSD
American Samoa,16,Men,[20-24],20,24,15.43,Census,1990 Census,UNSD
American Samoa,16,Men,[25-29],25,29,46.88,Census,1990 Census,UNSD
American Samoa,16,Men,[30-34],30,34,72.11,Census,1990 Census,UNSD
American Samoa,16,Men,[35-39],35,39,81.24,Census,1990 Census,UNSD
American Samoa,16,Men,[40-44],40,44,87.27,Census,1990 Census,UNSD
American Samoa,16,Men,[45-49],45,49,88.4,Census,1990 Census,UNSD
American Samoa,16,Men,[50-54],50,54,90.06,Census,1990 Census,UNSD
American Samoa,16,Men,[55-59],55,59,88.29,Census,1990 Census,UNSD
American Samoa,16,Men,[60-64],60,64,84.15,Census,1990 Census,UNSD
American Samoa,16,Men,[65-69],65,69,85.49,Census,1990 Census,UNSD
American Samoa,16,Men,[70-74],70,74,78.03,Census,1990 Census,UNSD
American Samoa,16,Men,[75+],75,999,72.61,Census,1990 Census,UNSD
American Samoa,16,Women,[15-19],15,19,4.57,Census,1990 Census,UNSD
American Samoa,16,Women,[20-24],20,24,33.86,Census,1990 Census,UNSD
American Samoa,16,Women,[25-29],25,29,64.28,Census,1990 Census,UNSD
American Samoa,16,Women,[30-34],30,34,75.5,Census,1990 Census,UNSD
American Samoa,16,Women,[35-39],35,39,80.91,Census,1990 Census,UNSD
American Samoa,16,Women,[40-44],40,44,82.3,Census,1990 Census,UNSD
American Samoa,16,Women,[45-49],45,49,85.34,Census,1990 Census,UNSD
American Samoa,16,Women,[50-54],50,54,79.91,Census,1990 Census,UNSD
American Samoa,16,Women,[55-59],55,59,71.11,Census,1990 Census,UNSD
American Samoa,16,Women,[60-64],60,64,62.94,Census,1990 Census,UNSD
American Samoa,16,Women,[65-69],65,69,52.77,Census,1990 Census,UNSD
American Samoa,16,Women,[70-74],70,74,39.3,Census,1990 Census,UNSD
American Samoa,16,Women,[75+],75,999,22.5,Census,1990 Census,UNSD
Angola,24,Men,[15-19],15,19,7.5,Census,1970 Census,US Census Bureau
Angola,24,Men,[20-24],20,24,41.1,Census,1970 Census,US Census Bureau
Angola,24,Men,[25-29],25,29,70.19,Census,1970 Census,US Census Bureau
Angola,24,Men,[30-34],30,34,81.33,Census,1970 Census,US Census Bureau
Angola,24,Men,[35-39],35,39,84.89,Census,1970 Census,US Census Bureau
Angola,24,Men,[40-44],40,44,89.34,Census,1970 Census,US Census Bureau
Angola,24,Men,[45-49],45,49,89.21,Census,1970 Census,US Census Bureau
Angola,24,Men,[50-54],50,54,88.87,Census,1970 Census,US Census Bureau
Angola,24,Men,[55-59],55,59,85.96,Census,1970 Census,US Census Bureau
Angola,24,Men,[60+],60,999,81.43,Census,1970 Census,US Census Bureau
Angola,24,Women,[15-19],15,19,35.21,Census,1970 Census,US Census Bureau
Angola,24,Women,[20-24],20,24,80.79,Census,1970 Census,US Census Bureau
Angola,24,Women,[25-29],25,29,85.91,Census,1970 Census,US Census Bureau
Angola,24,Women,[30-34],30,34,87.9,Census,1970 Census,US Census Bureau
Angola,24,Women,[35-39],35,39,85.69,Census,1970 Census,US Census Bureau
Angola,24,Women,[40-44],40,44,88.06,Census,1970 Census,US Census Bureau
Angola,24,Women,[45-49],45,49,84.02,Census,1970 Census,US Census Bureau
Angola,24,Women,[50-54],50,54,73.84,Census,1970 Census,US Census Bureau
Angola,24,Women,[55-59],55,59,67.16,Census,1970 Census,US Census Bureau
Angola,24,Women,[60+],60,999,44.36,Census,1970 Census,US Census Bureau
Angola,24,Women,[15-19],15,19,22.4,Survey,2001 MICS,MICS
Angola,24,Women,[20-24],20,24,56.1,Survey,2001 MICS,MICS
Angola,24,Women,[25-29],25,29,72.85,Survey,2001 MICS,MICS
Angola,24,Women,[30-34],30,34,76.46,Survey,2001 MICS,MICS
Angola,24,Women,[35-39],35,39,74.57,Survey,2001 MICS,MICS
Angola,24,Women,[40-44],40,44,70.32,Survey,2001 MICS,MICS
Angola,24,Women,[45-49],45,49,61.19,Survey,2001 MICS,MICS
Angola,24,Men,[15-19],15,19,5.55,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[20-24],20,24,37.53,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[25-29],25,29,75.2,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[30-34],30,34,86.37,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[35-39],35,39,90.06,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[40-44],40,44,90.96,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[45-49],45,49,89.12,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[50-54],50,54,90.37,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[55-59],55,59,86.62,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[60-64],60,64,82.96,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[65-69],65,69,77.56,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[70-74],70,74,83.58,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[75+],75,999,75.38,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[15-19],15,19,22.43,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[20-24],20,24,55.84,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[25-29],25,29,72.63,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[30-34],30,34,76.17,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[35-39],35,39,74.04,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[40-44],40,44,70.35,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[45-49],45,49,61.25,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[50-54],50,54,55.43,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[55-59],55,59,47.03,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[60-64],60,64,37.57,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[65-69],65,69,40.03,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[70-74],70,74,24.36,Survey,2001 MICS_HH,MICS_HH
Angola,24,Women,[75+],75,999,32.22,Survey,2001 MICS_HH,MICS_HH
Angola,24,Men,[10-14],10,14,0.96,Census,2014 Census,UNSD
Angola,24,Men,[15-19],15,19,4.16,Census,2014 Census,UNSD
Angola,24,Men,[20-24],20,24,29.28,Census,2014 Census,UNSD
Angola,24,Men,[25-29],25,29,60.0,Census,2014 Census,UNSD
Angola,24,Men,[30-34],30,34,73.54,Census,2014 Census,UNSD
Angola,24,Men,[35-39],35,39,79.8,Census,2014 Census,UNSD
Angola,24,Men,[40-44],40,44,82.72,Census,2014 Census,UNSD
Angola,24,Men,[45-49],45,49,83.96,Census,2014 Census,UNSD
Angola,24,Men,[50-54],50,54,82.6,Census,2014 Census,UNSD
Angola,24,Men,[55-59],55,59,83.08,Census,2014 Census,UNSD
Angola,24,Men,[60-64],60,64,81.69,Census,2014 Census,UNSD
Angola,24,Men,[65-69],65,69,81.59,Census,2014 Census,UNSD
Angola,24,Men,[70-74],70,74,79.89,Census,2014 Census,UNSD
Angola,24,Men,[75+],75,999,71.47,Census,2014 Census,UNSD
Angola,24,Women,[10-14],10,14,1.16,Census,2014 Census,UNSD
Angola,24,Women,[15-19],15,19,18.64,Census,2014 Census,UNSD
Angola,24,Women,[20-24],20,24,50.53,Census,2014 Census,UNSD
Angola,24,Women,[25-29],25,29,66.19,Census,2014 Census,UNSD
Angola,24,Women,[30-34],30,34,70.38,Census,2014 Census,UNSD
Angola,24,Women,[35-39],35,39,70.82,Census,2014 Census,UNSD
Angola,24,Women,[40-44],40,44,68.36,Census,2014 Census,UNSD
Angola,24,Women,[45-49],45,49,63.76,Census,2014 Census,UNSD
Angola,24,Women,[50-54],50,54,56.13,Census,2014 Census,UNSD
Angola,24,Women,[55-59],55,59,49.42,Census,2014 Census,UNSD
Angola,24,Women,[60-64],60,64,42.37,Census,2014 Census,UNSD
Angola,24,Women,[65-69],65,69,36.42,Census,2014 Census,UNSD
Angola,24,Women,[70-74],70,74,30.57,Census,2014 Census,UNSD
Angola,24,Women,[75+],75,999,21.75,Census,2014 Census,UNSD
Angola,24,Men,[15-19],15,19,3.18,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[15-19],15,19,1.8,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[20-24],20,24,28.7,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[20-24],20,24,31.18,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[25-29],25,29,63.29,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[25-29],25,29,59.7,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[30-34],30,34,77.1,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[30-34],30,34,77.86,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[35-39],35,39,85.5,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[35-39],35,39,85.0,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[40-44],40,44,89.8,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[40-44],40,44,88.56,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[45-49],45,49,89.96,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[45-49],45,49,90.7,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Men,[50-54],50,54,87.95,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[55-59],55,59,83.05,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[60-64],60,64,85.11,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[65-69],65,69,85.24,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[70-74],70,74,76.88,Survey,2015-2016 DHS,DHS_HH
Angola,24,Men,[75+],75,999,76.3,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[15-19],15,19,19.58,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[15-19],15,19,18.2,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[20-24],20,24,51.9,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[20-24],20,24,50.86,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[25-29],25,29,66.88,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[25-29],25,29,70.0,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[30-34],30,34,75.0,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[30-34],30,34,71.82,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[35-39],35,39,75.34,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[35-39],35,39,76.7,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[40-44],40,44,75.6,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[40-44],40,44,73.05,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[45-49],45,49,63.91,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[45-49],45,49,66.6,Survey,2015-2016 DHS,DHS_STATcompiler
Angola,24,Women,[50-54],50,54,59.31,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[55-59],55,59,51.33,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[60-64],60,64,41.97,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[65-69],65,69,36.12,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[70-74],70,74,25.76,Survey,2015-2016 DHS,DHS_HH
Angola,24,Women,[75+],75,999,12.38,Survey,2015-2016 DHS,DHS_HH
Anguilla,660,Men,[10-14],10,14,0.0,Census,2001 Census,UNSD
Anguilla,660,Men,[15-19],15,19,0.0,Census,2001 Census,UNSD
Anguilla,660,Men,[20-24],20,24,4.8,Census,2001 Census,UNSD
Anguilla,660,Men,[25-29],25,29,22.37,Census,2001 Census,UNSD
Anguilla,660,Men,[30-34],30,34,40.77,Census,2001 Census,UNSD
Anguilla,660,Men,[35-39],35,39,47.93,Census,2001 Census,UNSD
Anguilla,660,Men,[40-44],40,44,53.5,Census,2001 Census,UNSD
Anguilla,660,Men,[45-49],45,49,59.72,Census,2001 Census,UNSD
Anguilla,660,Men,[50-54],50,54,59.15,Census,2001 Census,UNSD
Anguilla,660,Men,[55-59],55,59,62.2,Census,2001 Census,UNSD
Anguilla,660,Men,[60-64],60,64,62.94,Census,2001 Census,UNSD
Anguilla,660,Men,[65-69],65,69,63.29,Census,2001 Census,UNSD
Anguilla,660,Men,[70-74],70,74,69.51,Census,2001 Census,UNSD
Anguilla,660,Men,[75+],75,999,52.8,Census,2001 Census,UNSD
Anguilla,660,Women,[10-14],10,14,0.0,Census,2001 Census,UNSD
Anguilla,660,Women,[15-19],15,19,1.45,Census,2001 Census,UNSD
Anguilla,660,Women,[20-24],20,24,14.32,Census,2001 Census,UNSD
Anguilla,660,Women,[25-29],25,29,30.25,Census,2001 Census,UNSD
Anguilla,660,Women,[30-34],30,34,46.83,Census,2001 Census,UNSD
Anguilla,660,Women,[35-39],35,39,46.99,Census,2001 Census,UNSD
Anguilla,660,Women,[40-44],40,44,51.55,Census,2001 Census,UNSD
Anguilla,660,Women,[45-49],45,49,51.86,Census,2001 Census,UNSD
Anguilla,660,Women,[50-54],50,54,48.28,Census,2001 Census,UNSD
Anguilla,660,Women,[55-59],55,59,47.74,Census,2001 Census,UNSD
Anguilla,660,Women,[60-64],60,64,52.83,Census,2001 Census,UNSD
Anguilla,660,Women,[65-69],65,69,51.18,Census,2001 Census,UNSD
Anguilla,660,Women,[70-74],70,74,35.66,Census,2001 Census,UNSD
Anguilla,660,Women,[75+],75,999,28.08,Census,2001 Census,UNSD
Antigua and Barbuda,28,Men,[15-19],15,19,0.1,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[20-24],20,24,2.9,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[25-29],25,29,14.8,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[30-34],30,34,33.4,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[35-39],35,39,44.86,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[40-44],40,44,57.0,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[45-49],45,49,58.1,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[50-54],50,54,59.4,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[55-59],55,59,59.66,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[60-64],60,64,58.2,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Men,[65+],65,999,56.9,Census,1991 Census,US Census Bureau
Antigua and Barbuda,28,Women,[15-19],15,19,0.1,Census,1991 Census,US Census Bureau
